GKZ,Gebietsname,Wahlberechtigte,stimmen_abg,stimmen_ung,stimmen_guel,candidate,result_abs,result_pct,bland,bezirk,sprengl,wahlkarte
G31404,Hohenberg,1148,780,22,758,Dr. Dominik Wlazny,41,5.408970976253298,Niederösterreich,FALSE,TRUE,FALSE
G31405,Kaumberg,847,570,31,539,Dr. Michael Brunner,22,4.081632653061225,Niederösterreich,FALSE,TRUE,FALSE
G31405,Kaumberg,847,570,31,539,Gerald Grosz,43,7.977736549165121,Niederösterreich,FALSE,TRUE,FALSE
G31405,Kaumberg,847,570,31,539,Dr. Walter Rosenkranz,140,25.97402597402597,Niederösterreich,FALSE,TRUE,FALSE
G31405,Kaumberg,847,570,31,539,Heinrich Staudinger,33,6.122448979591836,Niederösterreich,FALSE,TRUE,FALSE
G31405,Kaumberg,847,570,31,539,Dr. Alexander Van der Bellen,213,39.51762523191095,Niederösterreich,FALSE,TRUE,FALSE
G31405,Kaumberg,847,570,31,539,Dr. Tassilo Wallentin,64,11.873840445269018,Niederösterreich,FALSE,TRUE,FALSE
G31405,Kaumberg,847,570,31,539,Dr. Dominik Wlazny,24,4.452690166975881,Niederösterreich,FALSE,TRUE,FALSE
G31406,Kleinzell,693,469,11,458,Dr. Michael Brunner,13,2.8384279475982535,Niederösterreich,FALSE,TRUE,FALSE
G31406,Kleinzell,693,469,11,458,Gerald Grosz,49,10.698689956331878,Niederösterreich,FALSE,TRUE,FALSE
G31406,Kleinzell,693,469,11,458,Dr. Walter Rosenkranz,117,25.54585152838428,Niederösterreich,FALSE,TRUE,FALSE
G31406,Kleinzell,693,469,11,458,Heinrich Staudinger,15,3.2751091703056767,Niederösterreich,FALSE,TRUE,FALSE
G31406,Kleinzell,693,469,11,458,Dr. Alexander Van der Bellen,194,42.35807860262008,Niederösterreich,FALSE,TRUE,FALSE
G31406,Kleinzell,693,469,11,458,Dr. Tassilo Wallentin,42,9.170305676855897,Niederösterreich,FALSE,TRUE,FALSE
G31406,Kleinzell,693,469,11,458,Dr. Dominik Wlazny,28,6.11353711790393,Niederösterreich,FALSE,TRUE,FALSE
G31407,Lilienfeld,1963,1193,26,1167,Dr. Michael Brunner,19,1.6281062553556127,Niederösterreich,FALSE,TRUE,FALSE
G31407,Lilienfeld,1963,1193,26,1167,Gerald Grosz,84,7.197943444730077,Niederösterreich,FALSE,TRUE,FALSE
G31407,Lilienfeld,1963,1193,26,1167,Dr. Walter Rosenkranz,216,18.50899742930591,Niederösterreich,FALSE,TRUE,FALSE
G31407,Lilienfeld,1963,1193,26,1167,Heinrich Staudinger,32,2.742073693230506,Niederösterreich,FALSE,TRUE,FALSE
G31407,Lilienfeld,1963,1193,26,1167,Dr. Alexander Van der Bellen,647,55.441302485004286,Niederösterreich,FALSE,TRUE,FALSE
G31407,Lilienfeld,1963,1193,26,1167,Dr. Tassilo Wallentin,91,7.79777206512425,Niederösterreich,FALSE,TRUE,FALSE
G31407,Lilienfeld,1963,1193,26,1167,Dr. Dominik Wlazny,78,6.683804627249357,Niederösterreich,FALSE,TRUE,FALSE
G31408,Mitterbach am Erlaufsee,392,215,7,208,Dr. Michael Brunner,4,1.9230769230769231,Niederösterreich,FALSE,TRUE,FALSE
G31408,Mitterbach am Erlaufsee,392,215,7,208,Gerald Grosz,11,5.288461538461538,Niederösterreich,FALSE,TRUE,FALSE
G31408,Mitterbach am Erlaufsee,392,215,7,208,Dr. Walter Rosenkranz,35,16.826923076923077,Niederösterreich,FALSE,TRUE,FALSE
G31408,Mitterbach am Erlaufsee,392,215,7,208,Heinrich Staudinger,5,2.403846153846154,Niederösterreich,FALSE,TRUE,FALSE
G31408,Mitterbach am Erlaufsee,392,215,7,208,Dr. Alexander Van der Bellen,120,57.692307692307686,Niederösterreich,FALSE,TRUE,FALSE
G31408,Mitterbach am Erlaufsee,392,215,7,208,Dr. Tassilo Wallentin,22,10.576923076923077,Niederösterreich,FALSE,TRUE,FALSE
G31408,Mitterbach am Erlaufsee,392,215,7,208,Dr. Dominik Wlazny,11,5.288461538461538,Niederösterreich,FALSE,TRUE,FALSE
G31409,Ramsau,626,430,8,422,Dr. Michael Brunner,9,2.132701421800948,Niederösterreich,FALSE,TRUE,FALSE
G31409,Ramsau,626,430,8,422,Gerald Grosz,35,8.293838862559241,Niederösterreich,FALSE,TRUE,FALSE
G31409,Ramsau,626,430,8,422,Dr. Walter Rosenkranz,85,20.14218009478673,Niederösterreich,FALSE,TRUE,FALSE
G31409,Ramsau,626,430,8,422,Heinrich Staudinger,7,1.6587677725118484,Niederösterreich,FALSE,TRUE,FALSE
G31409,Ramsau,626,430,8,422,Dr. Alexander Van der Bellen,206,48.81516587677725,Niederösterreich,FALSE,TRUE,FALSE
G31409,Ramsau,626,430,8,422,Dr. Tassilo Wallentin,47,11.137440758293838,Niederösterreich,FALSE,TRUE,FALSE
G31409,Ramsau,626,430,8,422,Dr. Dominik Wlazny,33,7.819905213270142,Niederösterreich,FALSE,TRUE,FALSE
G31410,Rohrbach an der Gölsen,1216,843,25,818,Dr. Michael Brunner,24,2.93398533007335,Niederösterreich,FALSE,TRUE,FALSE
G31410,Rohrbach an der Gölsen,1216,843,25,818,Gerald Grosz,71,8.679706601466993,Niederösterreich,FALSE,TRUE,FALSE
G31410,Rohrbach an der Gölsen,1216,843,25,818,Dr. Walter Rosenkranz,164,20.048899755501225,Niederösterreich,FALSE,TRUE,FALSE
G31410,Rohrbach an der Gölsen,1216,843,25,818,Heinrich Staudinger,36,4.400977995110025,Niederösterreich,FALSE,TRUE,FALSE
G31410,Rohrbach an der Gölsen,1216,843,25,818,Dr. Alexander Van der Bellen,387,47.31051344743276,Niederösterreich,FALSE,TRUE,FALSE
G31410,Rohrbach an der Gölsen,1216,843,25,818,Dr. Tassilo Wallentin,62,7.579462102689487,Niederösterreich,FALSE,TRUE,FALSE
G31410,Rohrbach an der Gölsen,1216,843,25,818,Dr. Dominik Wlazny,74,9.04645476772616,Niederösterreich,FALSE,TRUE,FALSE
G31411,St. Aegyd am Neuwalde,1468,921,52,869,Dr. Michael Brunner,32,3.6823935558112773,Niederösterreich,FALSE,TRUE,FALSE
G31411,St. Aegyd am Neuwalde,1468,921,52,869,Gerald Grosz,45,5.178365937859609,Niederösterreich,FALSE,TRUE,FALSE
G31411,St. Aegyd am Neuwalde,1468,921,52,869,Dr. Walter Rosenkranz,195,22.43958573072497,Niederösterreich,FALSE,TRUE,FALSE
G31411,St. Aegyd am Neuwalde,1468,921,52,869,Heinrich Staudinger,18,2.0713463751438432,Niederösterreich,FALSE,TRUE,FALSE
G31411,St. Aegyd am Neuwalde,1468,921,52,869,Dr. Alexander Van der Bellen,447,51.43843498273878,Niederösterreich,FALSE,TRUE,FALSE
G31411,St. Aegyd am Neuwalde,1468,921,52,869,Dr. Tassilo Wallentin,85,9.781357882623706,Niederösterreich,FALSE,TRUE,FALSE
G31411,St. Aegyd am Neuwalde,1468,921,52,869,Dr. Dominik Wlazny,47,5.408515535097814,Niederösterreich,FALSE,TRUE,FALSE
G31412,St. Veit an der Gölsen,3021,2117,72,2045,Dr. Michael Brunner,84,4.10757946210269,Niederösterreich,FALSE,TRUE,FALSE
G31412,St. Veit an der Gölsen,3021,2117,72,2045,Gerald Grosz,156,7.628361858190709,Niederösterreich,FALSE,TRUE,FALSE
G31412,St. Veit an der Gölsen,3021,2117,72,2045,Dr. Walter Rosenkranz,427,20.880195599022006,Niederösterreich,FALSE,TRUE,FALSE
G31412,St. Veit an der Gölsen,3021,2117,72,2045,Heinrich Staudinger,69,3.3740831295843523,Niederösterreich,FALSE,TRUE,FALSE
G31412,St. Veit an der Gölsen,3021,2117,72,2045,Dr. Alexander Van der Bellen,936,45.770171149144254,Niederösterreich,FALSE,TRUE,FALSE
G31412,St. Veit an der Gölsen,3021,2117,72,2045,Dr. Tassilo Wallentin,187,9.144254278728607,Niederösterreich,FALSE,TRUE,FALSE
G31412,St. Veit an der Gölsen,3021,2117,72,2045,Dr. Dominik Wlazny,186,9.095354523227384,Niederösterreich,FALSE,TRUE,FALSE
G31413,Traisen,2438,1341,44,1297,Dr. Michael Brunner,31,2.3901310717039324,Niederösterreich,FALSE,TRUE,FALSE
G31413,Traisen,2438,1341,44,1297,Gerald Grosz,86,6.6306861989205865,Niederösterreich,FALSE,TRUE,FALSE
G31413,Traisen,2438,1341,44,1297,Dr. Walter Rosenkranz,301,23.207401696222053,Niederösterreich,FALSE,TRUE,FALSE
G31413,Traisen,2438,1341,44,1297,Heinrich Staudinger,25,1.927525057825752,Niederösterreich,FALSE,TRUE,FALSE
G31413,Traisen,2438,1341,44,1297,Dr. Alexander Van der Bellen,611,47.10871241326137,Niederösterreich,FALSE,TRUE,FALSE
G31413,Traisen,2438,1341,44,1297,Dr. Tassilo Wallentin,112,8.635312259059367,Niederösterreich,FALSE,TRUE,FALSE
G31413,Traisen,2438,1341,44,1297,Dr. Dominik Wlazny,131,10.10023130300694,Niederösterreich,FALSE,TRUE,FALSE
G31414,Türnitz,1555,902,24,878,Dr. Michael Brunner,21,2.3917995444191344,Niederösterreich,FALSE,TRUE,FALSE
G31414,Türnitz,1555,902,24,878,Gerald Grosz,57,6.492027334851937,Niederösterreich,FALSE,TRUE,FALSE
G31414,Türnitz,1555,902,24,878,Dr. Walter Rosenkranz,138,15.717539863325742,Niederösterreich,FALSE,TRUE,FALSE
G31414,Türnitz,1555,902,24,878,Heinrich Staudinger,19,2.164009111617312,Niederösterreich,FALSE,TRUE,FALSE
G31414,Türnitz,1555,902,24,878,Dr. Alexander Van der Bellen,507,57.744874715261965,Niederösterreich,FALSE,TRUE,FALSE
G31414,Türnitz,1555,902,24,878,Dr. Tassilo Wallentin,96,10.933940774487471,Niederösterreich,FALSE,TRUE,FALSE
G31414,Türnitz,1555,902,24,878,Dr. Dominik Wlazny,40,4.555808656036446,Niederösterreich,FALSE,TRUE,FALSE
G31499,Wahlkarten - Lilienfeld,0,2241,45,2196,Dr. Michael Brunner,54,2.459016393442623,Niederösterreich,FALSE,TRUE,TRUE
G31499,Wahlkarten - Lilienfeld,0,2241,45,2196,Gerald Grosz,101,4.599271402550091,Niederösterreich,FALSE,TRUE,TRUE
G31499,Wahlkarten - Lilienfeld,0,2241,45,2196,Dr. Walter Rosenkranz,276,12.568306010928962,Niederösterreich,FALSE,TRUE,TRUE
G31499,Wahlkarten - Lilienfeld,0,2241,45,2196,Heinrich Staudinger,74,3.3697632058287796,Niederösterreich,FALSE,TRUE,TRUE
G31499,Wahlkarten - Lilienfeld,0,2241,45,2196,Dr. Alexander Van der Bellen,1365,62.158469945355186,Niederösterreich,FALSE,TRUE,TRUE
G31499,Wahlkarten - Lilienfeld,0,2241,45,2196,Dr. Tassilo Wallentin,168,7.650273224043716,Niederösterreich,FALSE,TRUE,TRUE
G31499,Wahlkarten - Lilienfeld,0,2241,45,2196,Dr. Dominik Wlazny,158,7.194899817850637,Niederösterreich,FALSE,TRUE,TRUE
G31500,Melk,61650,45672,1473,44199,Dr. Michael Brunner,1113,2.5181565193782665,Niederösterreich,TRUE,FALSE,FALSE
G31500,Melk,61650,45672,1473,44199,Gerald Grosz,2785,6.301047535012104,Niederösterreich,TRUE,FALSE,FALSE
G31500,Melk,61650,45672,1473,44199,Dr. Walter Rosenkranz,10259,23.21093237403561,Niederösterreich,TRUE,FALSE,FALSE
G31500,Melk,61650,45672,1473,44199,Heinrich Staudinger,1410,3.1901174234711194,Niederösterreich,TRUE,FALSE,FALSE
G31500,Melk,61650,45672,1473,44199,Dr. Alexander Van der Bellen,21782,49.281657956062354,Niederösterreich,TRUE,FALSE,FALSE
G31500,Melk,61650,45672,1473,44199,Dr. Tassilo Wallentin,3202,7.244507794293989,Niederösterreich,TRUE,FALSE,FALSE
G31500,Melk,61650,45672,1473,44199,Dr. Dominik Wlazny,3648,8.253580397746555,Niederösterreich,TRUE,FALSE,FALSE
G31502,Artstetten-Pöbring,962,634,19,615,Dr. Michael Brunner,14,2.2764227642276422,Niederösterreich,FALSE,TRUE,FALSE
G31502,Artstetten-Pöbring,962,634,19,615,Gerald Grosz,37,6.016260162601626,Niederösterreich,FALSE,TRUE,FALSE
G31502,Artstetten-Pöbring,962,634,19,615,Dr. Walter Rosenkranz,106,17.235772357723576,Niederösterreich,FALSE,TRUE,FALSE
G31502,Artstetten-Pöbring,962,634,19,615,Heinrich Staudinger,20,3.2520325203252036,Niederösterreich,FALSE,TRUE,FALSE
G31502,Artstetten-Pöbring,962,634,19,615,Dr. Alexander Van der Bellen,362,58.86178861788618,Niederösterreich,FALSE,TRUE,FALSE
G31502,Artstetten-Pöbring,962,634,19,615,Dr. Tassilo Wallentin,30,4.878048780487805,Niederösterreich,FALSE,TRUE,FALSE
G31502,Artstetten-Pöbring,962,634,19,615,Dr. Dominik Wlazny,46,7.479674796747967,Niederösterreich,FALSE,TRUE,FALSE
G31503,Bergland,1500,987,37,950,Dr. Michael Brunner,29,3.052631578947368,Niederösterreich,FALSE,TRUE,FALSE
G31503,Bergland,1500,987,37,950,Gerald Grosz,65,6.842105263157896,Niederösterreich,FALSE,TRUE,FALSE
G31503,Bergland,1500,987,37,950,Dr. Walter Rosenkranz,258,27.157894736842103,Niederösterreich,FALSE,TRUE,FALSE
G31503,Bergland,1500,987,37,950,Heinrich Staudinger,32,3.3684210526315788,Niederösterreich,FALSE,TRUE,FALSE
G31503,Bergland,1500,987,37,950,Dr. Alexander Van der Bellen,420,44.21052631578947,Niederösterreich,FALSE,TRUE,FALSE
G31503,Bergland,1500,987,37,950,Dr. Tassilo Wallentin,84,8.842105263157894,Niederösterreich,FALSE,TRUE,FALSE
G31503,Bergland,1500,987,37,950,Dr. Dominik Wlazny,62,6.526315789473684,Niederösterreich,FALSE,TRUE,FALSE
G31504,Bischofstetten,959,638,26,612,Dr. Michael Brunner,8,1.3071895424836601,Niederösterreich,FALSE,TRUE,FALSE
G31504,Bischofstetten,959,638,26,612,Gerald Grosz,36,5.88235294117647,Niederösterreich,FALSE,TRUE,FALSE
G31504,Bischofstetten,959,638,26,612,Dr. Walter Rosenkranz,112,18.30065359477124,Niederösterreich,FALSE,TRUE,FALSE
G31504,Bischofstetten,959,638,26,612,Heinrich Staudinger,16,2.6143790849673203,Niederösterreich,FALSE,TRUE,FALSE
G31504,Bischofstetten,959,638,26,612,Dr. Alexander Van der Bellen,342,55.88235294117647,Niederösterreich,FALSE,TRUE,FALSE
G31504,Bischofstetten,959,638,26,612,Dr. Tassilo Wallentin,61,9.967320261437909,Niederösterreich,FALSE,TRUE,FALSE
G31504,Bischofstetten,959,638,26,612,Dr. Dominik Wlazny,37,6.045751633986928,Niederösterreich,FALSE,TRUE,FALSE
G31505,Blindenmarkt,1995,1323,29,1294,Dr. Michael Brunner,35,2.7047913446676968,Niederösterreich,FALSE,TRUE,FALSE
G31505,Blindenmarkt,1995,1323,29,1294,Gerald Grosz,82,6.3369397217928904,Niederösterreich,FALSE,TRUE,FALSE
G31505,Blindenmarkt,1995,1323,29,1294,Dr. Walter Rosenkranz,405,31.298299845440496,Niederösterreich,FALSE,TRUE,FALSE
G31505,Blindenmarkt,1995,1323,29,1294,Heinrich Staudinger,38,2.936630602782071,Niederösterreich,FALSE,TRUE,FALSE
G31505,Blindenmarkt,1995,1323,29,1294,Dr. Alexander Van der Bellen,535,41.34466769706337,Niederösterreich,FALSE,TRUE,FALSE
G31505,Blindenmarkt,1995,1323,29,1294,Dr. Tassilo Wallentin,101,7.805255023183926,Niederösterreich,FALSE,TRUE,FALSE
G31505,Blindenmarkt,1995,1323,29,1294,Dr. Dominik Wlazny,98,7.573415765069552,Niederösterreich,FALSE,TRUE,FALSE
G31506,Dorfstetten,455,345,21,324,Dr. Michael Brunner,8,2.4691358024691357,Niederösterreich,FALSE,TRUE,FALSE
G31506,Dorfstetten,455,345,21,324,Gerald Grosz,21,6.481481481481481,Niederösterreich,FALSE,TRUE,FALSE
G31506,Dorfstetten,455,345,21,324,Dr. Walter Rosenkranz,130,40.123456790123456,Niederösterreich,FALSE,TRUE,FALSE
G31506,Dorfstetten,455,345,21,324,Heinrich Staudinger,15,4.62962962962963,Niederösterreich,FALSE,TRUE,FALSE
G31506,Dorfstetten,455,345,21,324,Dr. Alexander Van der Bellen,102,31.48148148148148,Niederösterreich,FALSE,TRUE,FALSE
G31506,Dorfstetten,455,345,21,324,Dr. Tassilo Wallentin,29,8.950617283950617,Niederösterreich,FALSE,TRUE,FALSE
G31506,Dorfstetten,455,345,21,324,Dr. Dominik Wlazny,19,5.864197530864197,Niederösterreich,FALSE,TRUE,FALSE
G31507,Dunkelsteinerwald,1976,1333,43,1290,Dr. Michael Brunner,34,2.635658914728682,Niederösterreich,FALSE,TRUE,FALSE
G31507,Dunkelsteinerwald,1976,1333,43,1290,Gerald Grosz,81,6.279069767441861,Niederösterreich,FALSE,TRUE,FALSE
G31507,Dunkelsteinerwald,1976,1333,43,1290,Dr. Walter Rosenkranz,362,28.06201550387597,Niederösterreich,FALSE,TRUE,FALSE
G31507,Dunkelsteinerwald,1976,1333,43,1290,Heinrich Staudinger,46,3.565891472868217,Niederösterreich,FALSE,TRUE,FALSE
G31507,Dunkelsteinerwald,1976,1333,43,1290,Dr. Alexander Van der Bellen,528,40.93023255813954,Niederösterreich,FALSE,TRUE,FALSE
G31507,Dunkelsteinerwald,1976,1333,43,1290,Dr. Tassilo Wallentin,133,10.310077519379846,Niederösterreich,FALSE,TRUE,FALSE
G31507,Dunkelsteinerwald,1976,1333,43,1290,Dr. Dominik Wlazny,106,8.217054263565892,Niederösterreich,FALSE,TRUE,FALSE
G31508,Erlauf,892,614,14,600,Dr. Michael Brunner,11,1.8333333333333333,Niederösterreich,FALSE,TRUE,FALSE
G31508,Erlauf,892,614,14,600,Gerald Grosz,39,6.5,Niederösterreich,FALSE,TRUE,FALSE
G31508,Erlauf,892,614,14,600,Dr. Walter Rosenkranz,165,27.500000000000004,Niederösterreich,FALSE,TRUE,FALSE
G31508,Erlauf,892,614,14,600,Heinrich Staudinger,23,3.833333333333333,Niederösterreich,FALSE,TRUE,FALSE
G31508,Erlauf,892,614,14,600,Dr. Alexander Van der Bellen,273,45.5,Niederösterreich,FALSE,TRUE,FALSE
G31508,Erlauf,892,614,14,600,Dr. Tassilo Wallentin,47,7.833333333333334,Niederösterreich,FALSE,TRUE,FALSE
G31508,Erlauf,892,614,14,600,Dr. Dominik Wlazny,42,7.000000000000001,Niederösterreich,FALSE,TRUE,FALSE
G31509,Golling an der Erlauf,1154,684,15,669,Dr. Michael Brunner,24,3.587443946188341,Niederösterreich,FALSE,TRUE,FALSE
G31509,Golling an der Erlauf,1154,684,15,669,Gerald Grosz,71,10.612855007473842,Niederösterreich,FALSE,TRUE,FALSE
G31509,Golling an der Erlauf,1154,684,15,669,Dr. Walter Rosenkranz,218,32.585949177877424,Niederösterreich,FALSE,TRUE,FALSE
G31509,Golling an der Erlauf,1154,684,15,669,Heinrich Staudinger,19,2.8400597907324365,Niederösterreich,FALSE,TRUE,FALSE
G31509,Golling an der Erlauf,1154,684,15,669,Dr. Alexander Van der Bellen,219,32.73542600896861,Niederösterreich,FALSE,TRUE,FALSE
G31509,Golling an der Erlauf,1154,684,15,669,Dr. Tassilo Wallentin,55,8.221225710014949,Niederösterreich,FALSE,TRUE,FALSE
G31509,Golling an der Erlauf,1154,684,15,669,Dr. Dominik Wlazny,63,9.417040358744394,Niederösterreich,FALSE,TRUE,FALSE
G31511,Hofamt Priel,1377,896,45,851,Dr. Michael Brunner,28,3.290246768507638,Niederösterreich,FALSE,TRUE,FALSE
G31511,Hofamt Priel,1377,896,45,851,Gerald Grosz,50,5.875440658049354,Niederösterreich,FALSE,TRUE,FALSE
G31511,Hofamt Priel,1377,896,45,851,Dr. Walter Rosenkranz,177,20.79905992949471,Niederösterreich,FALSE,TRUE,FALSE
G31511,Hofamt Priel,1377,896,45,851,Heinrich Staudinger,29,3.4077555816686247,Niederösterreich,FALSE,TRUE,FALSE
G31511,Hofamt Priel,1377,896,45,851,Dr. Alexander Van der Bellen,441,51.8213866039953,Niederösterreich,FALSE,TRUE,FALSE
G31511,Hofamt Priel,1377,896,45,851,Dr. Tassilo Wallentin,61,7.1680376028202115,Niederösterreich,FALSE,TRUE,FALSE
G31511,Hofamt Priel,1377,896,45,851,Dr. Dominik Wlazny,65,7.638072855464159,Niederösterreich,FALSE,TRUE,FALSE
G31513,Hürm,1546,1005,58,947,Dr. Michael Brunner,20,2.1119324181626187,Niederösterreich,FALSE,TRUE,FALSE
G31513,Hürm,1546,1005,58,947,Gerald Grosz,46,4.857444561774024,Niederösterreich,FALSE,TRUE,FALSE
G31513,Hürm,1546,1005,58,947,Dr. Walter Rosenkranz,184,19.429778247096095,Niederösterreich,FALSE,TRUE,FALSE
G31513,Hürm,1546,1005,58,947,Heinrich Staudinger,10,1.0559662090813093,Niederösterreich,FALSE,TRUE,FALSE
G31513,Hürm,1546,1005,58,947,Dr. Alexander Van der Bellen,534,56.38859556494192,Niederösterreich,FALSE,TRUE,FALSE
G31513,Hürm,1546,1005,58,947,Dr. Tassilo Wallentin,67,7.074973600844774,Niederösterreich,FALSE,TRUE,FALSE
G31513,Hürm,1546,1005,58,947,Dr. Dominik Wlazny,86,9.081309398099261,Niederösterreich,FALSE,TRUE,FALSE
G31514,Kilb,2099,1361,52,1309,Dr. Michael Brunner,40,3.055767761650115,Niederösterreich,FALSE,TRUE,FALSE
G31514,Kilb,2099,1361,52,1309,Gerald Grosz,89,6.799083269671505,Niederösterreich,FALSE,TRUE,FALSE
G31514,Kilb,2099,1361,52,1309,Dr. Walter Rosenkranz,264,20.168067226890756,Niederösterreich,FALSE,TRUE,FALSE
G31514,Kilb,2099,1361,52,1309,Heinrich Staudinger,33,2.5210084033613445,Niederösterreich,FALSE,TRUE,FALSE
G31514,Kilb,2099,1361,52,1309,Dr. Alexander Van der Bellen,678,51.79526355996944,Niederösterreich,FALSE,TRUE,FALSE
G31514,Kilb,2099,1361,52,1309,Dr. Tassilo Wallentin,96,7.3338426279602755,Niederösterreich,FALSE,TRUE,FALSE
G31514,Kilb,2099,1361,52,1309,Dr. Dominik Wlazny,109,8.326967150496563,Niederösterreich,FALSE,TRUE,FALSE
G31515,Kirnberg an der Mank,873,664,24,640,Dr. Michael Brunner,26,4.0625,Niederösterreich,FALSE,TRUE,FALSE
G31515,Kirnberg an der Mank,873,664,24,640,Gerald Grosz,35,5.46875,Niederösterreich,FALSE,TRUE,FALSE
G31515,Kirnberg an der Mank,873,664,24,640,Dr. Walter Rosenkranz,159,24.84375,Niederösterreich,FALSE,TRUE,FALSE
G31515,Kirnberg an der Mank,873,664,24,640,Heinrich Staudinger,30,4.6875,Niederösterreich,FALSE,TRUE,FALSE
G31515,Kirnberg an der Mank,873,664,24,640,Dr. Alexander Van der Bellen,302,47.1875,Niederösterreich,FALSE,TRUE,FALSE
G31515,Kirnberg an der Mank,873,664,24,640,Dr. Tassilo Wallentin,43,6.71875,Niederösterreich,FALSE,TRUE,FALSE
G31515,Kirnberg an der Mank,873,664,24,640,Dr. Dominik Wlazny,45,7.03125,Niederösterreich,FALSE,TRUE,FALSE
G31516,Klein-Pöchlarn,839,553,11,542,Dr. Michael Brunner,7,1.2915129151291513,Niederösterreich,FALSE,TRUE,FALSE
G31516,Klein-Pöchlarn,839,553,11,542,Gerald Grosz,43,7.9335793357933575,Niederösterreich,FALSE,TRUE,FALSE
G31516,Klein-Pöchlarn,839,553,11,542,Dr. Walter Rosenkranz,111,20.479704797047972,Niederösterreich,FALSE,TRUE,FALSE
G31516,Klein-Pöchlarn,839,553,11,542,Heinrich Staudinger,12,2.214022140221402,Niederösterreich,FALSE,TRUE,FALSE
G31516,Klein-Pöchlarn,839,553,11,542,Dr. Alexander Van der Bellen,275,50.7380073800738,Niederösterreich,FALSE,TRUE,FALSE
G31516,Klein-Pöchlarn,839,553,11,542,Dr. Tassilo Wallentin,41,7.564575645756458,Niederösterreich,FALSE,TRUE,FALSE
G31516,Klein-Pöchlarn,839,553,11,542,Dr. Dominik Wlazny,53,9.778597785977858,Niederösterreich,FALSE,TRUE,FALSE
G31517,Krummnußbaum,1216,765,36,729,Dr. Michael Brunner,23,3.155006858710562,Niederösterreich,FALSE,TRUE,FALSE
G31517,Krummnußbaum,1216,765,36,729,Gerald Grosz,63,8.641975308641975,Niederösterreich,FALSE,TRUE,FALSE
G31517,Krummnußbaum,1216,765,36,729,Dr. Walter Rosenkranz,171,23.456790123456788,Niederösterreich,FALSE,TRUE,FALSE
G31517,Krummnußbaum,1216,765,36,729,Heinrich Staudinger,17,2.3319615912208507,Niederösterreich,FALSE,TRUE,FALSE
G31517,Krummnußbaum,1216,765,36,729,Dr. Alexander Van der Bellen,324,44.44444444444444,Niederösterreich,FALSE,TRUE,FALSE
G31517,Krummnußbaum,1216,765,36,729,Dr. Tassilo Wallentin,60,8.23045267489712,Niederösterreich,FALSE,TRUE,FALSE
G31517,Krummnußbaum,1216,765,36,729,Dr. Dominik Wlazny,71,9.739368998628258,Niederösterreich,FALSE,TRUE,FALSE
G31519,Leiben,1080,644,19,625,Dr. Michael Brunner,12,1.92,Niederösterreich,FALSE,TRUE,FALSE
G31519,Leiben,1080,644,19,625,Gerald Grosz,39,6.239999999999999,Niederösterreich,FALSE,TRUE,FALSE
G31519,Leiben,1080,644,19,625,Dr. Walter Rosenkranz,148,23.68,Niederösterreich,FALSE,TRUE,FALSE
G31519,Leiben,1080,644,19,625,Heinrich Staudinger,25,4,Niederösterreich,FALSE,TRUE,FALSE
G31519,Leiben,1080,644,19,625,Dr. Alexander Van der Bellen,311,49.76,Niederösterreich,FALSE,TRUE,FALSE
G31519,Leiben,1080,644,19,625,Dr. Tassilo Wallentin,53,8.48,Niederösterreich,FALSE,TRUE,FALSE
G31519,Leiben,1080,644,19,625,Dr. Dominik Wlazny,37,5.92,Niederösterreich,FALSE,TRUE,FALSE
G31520,Loosdorf,3057,1794,51,1743,Dr. Michael Brunner,36,2.0654044750430294,Niederösterreich,FALSE,TRUE,FALSE
G31520,Loosdorf,3057,1794,51,1743,Gerald Grosz,146,8.376362593230063,Niederösterreich,FALSE,TRUE,FALSE
G31520,Loosdorf,3057,1794,51,1743,Dr. Walter Rosenkranz,384,22.030981067125648,Niederösterreich,FALSE,TRUE,FALSE
G31520,Loosdorf,3057,1794,51,1743,Heinrich Staudinger,31,1.7785427423981641,Niederösterreich,FALSE,TRUE,FALSE
G31520,Loosdorf,3057,1794,51,1743,Dr. Alexander Van der Bellen,802,46.01262191623638,Niederösterreich,FALSE,TRUE,FALSE
G31520,Loosdorf,3057,1794,51,1743,Dr. Tassilo Wallentin,153,8.777969018932874,Niederösterreich,FALSE,TRUE,FALSE
G31520,Loosdorf,3057,1794,51,1743,Dr. Dominik Wlazny,191,10.95811818703385,Niederösterreich,FALSE,TRUE,FALSE
G31521,Mank,2591,1710,54,1656,Dr. Michael Brunner,58,3.5024154589371985,Niederösterreich,FALSE,TRUE,FALSE
G31521,Mank,2591,1710,54,1656,Gerald Grosz,88,5.314009661835748,Niederösterreich,FALSE,TRUE,FALSE
G31521,Mank,2591,1710,54,1656,Dr. Walter Rosenkranz,369,22.282608695652172,Niederösterreich,FALSE,TRUE,FALSE
G31521,Mank,2591,1710,54,1656,Heinrich Staudinger,60,3.6231884057971016,Niederösterreich,FALSE,TRUE,FALSE
G31521,Mank,2591,1710,54,1656,Dr. Alexander Van der Bellen,852,51.449275362318836,Niederösterreich,FALSE,TRUE,FALSE
G31521,Mank,2591,1710,54,1656,Dr. Tassilo Wallentin,89,5.374396135265701,Niederösterreich,FALSE,TRUE,FALSE
