,author id,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,username,name
185,986933464359407616,2022-09-23 06:46:22+00:00, ,1573202095678816262,de,0,0,0,2,Twitter Web App,RT @DeTottel: Liebe #Oesterreicher in der zib2 ein Interview mit einem #MfG Politiker der #Bundespräsident werden will. Tut mir den Gefalle…,john_medalen,John Alexander Medalen
186,605717917,2022-09-23 00:45:11+00:00, ,1573111197288775686,de,0,0,0,0,Twitter Web App,". @hartaberfair ... Ich persönlich würde eine deutsche #Monarchie nach britischem Vorbild befürworten. Es gibt deutsche Adelshäuser, die diesen Part ausfüllen könnten, teilweise durch Eigenfinanzierung. Besser als ein #Bundespräsident, der nur von Steuern bezahlt wird.",Maddo1976,Der Morgo - Realist 🇺🇦
187,1189211350486126594,2022-09-22 22:17:06+00:00, ,1573073931334045699,de,0,0,0,2,Twitter for Android,RT @DeTottel: Liebe #Oesterreicher in der zib2 ein Interview mit einem #MfG Politiker der #Bundespräsident werden will. Tut mir den Gefalle…,ReinerAberJa,Reiner Aber Ja
188,1092675535690452992,2022-09-22 20:28:26+00:00, ,1573046584593772544,de,2,0,0,2,Twitter for Android,"Liebe #Oesterreicher in der zib2 ein Interview mit einem #MfG Politiker der #Bundespräsident werden will. Tut mir den Gefallen und wählt keine Spinner und Populisten. 
Lasst Euch nicht von Stammtischgequatsche verführen.",DeTottel,Climate News Germany
189,238511476,2022-09-22 20:20:39+00:00, ,1573044625191104512,de,0,0,0,0,Twitter for iPhone,"Das Hemd ist mir näher als der #Rock“ sagt #Bundespräsident Kandidat Michael #Brunner in der #zib2 und kürzt wohl nicht nur diesen, sondern gerne auch seine Sätze. 👠👠 #vermutung",mgitzi,Michael Gitzi
190,1475876801427783682,2022-09-22 14:25:28+00:00, ,1572955243041722368,qme,0,0,0,1,Twitter Web App,RT @MartinMeinung: #vanderbellen #bundespräsident #fanderbellen https://t.co/2y5eTgOwqq,willyscheibi63,wilhelm scheibengraf
191,1356557456860712963,2022-09-22 12:59:40+00:00, ,1572933647912550410,de,0,0,0,0,Twitter Web App,"...stelle mir gerade vor, wie DAS ankommen würde, wenn beispielsweise #Bundespräsident #Steinmeier das so inszeniert hätte...",NicNiggli,Nic Christoph Niggli
192,173511443,2022-09-22 08:22:26+00:00, ,1572863882561044481,de,0,0,0,0,Twitter Web App,"«Das Lächeln hätten Sie sich sparen können, Herr #Bundespräsident!» 

""Poker Face"" oder ""gute Miene zum bösen Spiel"" , egal Herr #Cassis tritt in angespannter Lage mit seiner Hyperaktivität immer ins ""Fettnäpfchen"" obwohl er es gut meint ;-)

https://t.co/EdXo3JDSGO",Businessimpuls,Businessimpuls
193,85943423,2022-09-22 07:57:17+00:00, ,1572857551930421249,es,0,0,0,1,Twitter for Android,"RT @MehniG: Con esto del #Sismomexico, todxs muy Dua Lipa pero ¿y quien se acuerda del #Bundespräsident Frank-Walter Steinmeier? 🇩🇪 https:/…",ingriddiamond,Lustucru ⛸️
194,47200654,2022-09-22 07:54:17+00:00, ,1572856796217487360,es,1,0,0,1,Twitter for iPhone,"Con esto del #Sismomexico, todxs muy Dua Lipa pero ¿y quien se acuerda del #Bundespräsident Frank-Walter Steinmeier? 🇩🇪 https://t.co/aJKQS3J88x",MehniG,"🤎※ Yo, Mehni - 저는 매니예요※ 🤎"
195,1015979219124441089,2022-09-22 07:18:19+00:00, ,1572847747098677249,de,0,0,0,1,App Twitter 101011011,"RT @UN_Ozeandekade: #Maritime Woche 2022 #Bremen 23.9. - 25.9. Deutscher #Schifffahrtstag 2022 29.9. – 3.10., #Schirmherrschaft #Bundespräs…",LowSulfurBunker,Low Sulfur Bunker Global Information Centre
196,259686973,2022-09-22 07:11:37+00:00, ,1572846061647167489,de,0,0,0,0,Emplifi,"#Bundespräsident #Cassis trifft russischen #Aussenminister #Lawrow und erntet harte Kritik.

#ZüriToday #Schweiz #Russland #Kritik #Politik  https://t.co/qBKo7hGF5j",zueritoday,ZüriToday
197,1399803560804720644,2022-09-22 07:05:14+00:00, ,1572844455170052096,de,0,0,0,1,Twitter for iPhone,"#Maritime Woche 2022 #Bremen 23.9. - 25.9. Deutscher #Schifffahrtstag 2022 29.9. – 3.10., #Schirmherrschaft #Bundespräsident Dr. FW Steinmeier #Bremen, #Bremerhaven. Nachhaltige Schifffahrt: Gemeinsam, klar, sauber!“.
https://t.co/Wo3XYFAMam
https://t.co/c2NCE2MMkm
Foto: BSH https://t.co/l3FOWjQxSo",UN_Ozeandekade,UN_Ozeandekade_Deutschland
198,487045050,2022-09-22 06:07:25+00:00, ,1572829901799174144,de,0,0,0,0,Twitter Web App,"Ein #Bundespräsident sollte auf das #Wohl der #Bevölkerung schauen! Deshalb dieses Mal nicht @derkandidat_vdb! Er tut zuwenig, nur weil seine #Parteifreunde von @diegruenen in der Regierung sind. Echte Unabhängigkeit sieht anders aus!",AlexWolf1982,Alexander Henry Wolf
199,1463854001116495881,2022-09-22 05:07:31+00:00, ,1572814828275924992,de,0,0,0,7,Twitter for Android,RT @srfnews: #Bundespräsident #IgnazioCassis hat für seine Rede an der UNO-Generalversammlung beträchtliche internationale Beachtung bekomm…,devcalebalways,Caleb Yang
200,548390393,2022-09-22 05:01:10+00:00, ,1572813230791168001,de,0,0,0,7,Twitter for iPhone,RT @srfnews: #Bundespräsident #IgnazioCassis hat für seine Rede an der UNO-Generalversammlung beträchtliche internationale Beachtung bekomm…,IdaMaria16,Ida Maria
201,518409106,2022-09-21 21:16:41+00:00, ,1572696342257967105,de,0,0,0,3,Twitter for iPad,RT @LutzG: @SocialPatrik @sanktionsfrei @SteinhausHelena Der Stolz der @spdbt in 2005: Wir haben den billigsten Arbeitsmarkt Europas gescha…,Wachkatze,Wachkatze
202,706123898019049472,2022-09-21 21:04:39+00:00, ,1572693313781899264,de,0,0,0,1,Twitter Web App,"RT @BirnstinglausRo: Habe durchaus pos. Menschenbild.
Aber beim besten Willen:
#Wallentin #Grosz #Rosenkranz #Pogo #Brunner #Staudinger kön…",BirnstinglausRo,"Trude Beiler, Rom"
203,1527328047351083008,2022-09-21 20:18:44+00:00, ,1572681757266264071,de,1,0,0,0,Twitter Web App,"Und steht euer #Bundespräsident schon im Iran an der Front und prügelt auf unverschleierte Frauen ein? Oder übt er sich schon im Menschen-Abschlachten?

Unfassbar, welcher Geist diese moralisch verkommene Person, beherrscht. Ekelhafter Schurken-Kommunist!",bellando_stella,Echte Frau🌹+ 🚿 🚿🚿
204,1281321,2022-09-21 19:35:56+00:00, ,1572670983915581441,de,0,0,0,3,Twitter for iPhone,RT @LutzG: @SocialPatrik @sanktionsfrei @SteinhausHelena Der Stolz der @spdbt in 2005: Wir haben den billigsten Arbeitsmarkt Europas gescha…,claudine,claudine
205,80784806,2022-09-21 18:57:10+00:00, ,1572661230115983365,de,0,0,0,3,Twitter Web App,RT @LutzG: @SocialPatrik @sanktionsfrei @SteinhausHelena Der Stolz der @spdbt in 2005: Wir haben den billigsten Arbeitsmarkt Europas gescha…,ThomasKnorra,Thomas Knorra 😷 Für #Kinderrechte!
206,38809359,2022-09-21 18:33:05+00:00, ,1572655170902712320,de,0,0,0,1,Twitter for Android,"RT @Hofze1: #ORF #Journalismus #imzentrum #wahl22 #servustv #OeNR #wahl22tirol #bundespraesident 
Endlich ein Moderator der einmal Klartext…",Hafelekar,Hafelekar
207,190623962,2022-09-21 18:29:25+00:00, ,1572654245345624066,de,2,0,0,0,Twitter Web App,"Kandidatencheck zur Österreichwahl!
Heute Tassilo Wallentin.
Für die @kleinezeitung, Österreichs zweitgrößter Tageszeitung, habe ich eine Video Kolumne für euch gemacht.
Link zum Video:
https://t.co/VeRd7SuOGv

#körpersprache
#bundespräsident
#wahl2022
#wahl22
#bpwahl22
@TassWall",StefanVerra,Stefan Verra
208,1443360055,2022-09-21 18:19:39+00:00, ,1572651790071373824,de,0,0,0,0,Twitter for iPhone,"Wie zwei gute Freunde… freundlicher Handshake mit einem der Blut an den Händen hat, NOGO!!! 🤮🤮 @ignaziocassis #bundespräsident @EDA_DFAE  #Lavrov #UkraineRussiaWar #Schweiz @UN https://t.co/UrKpMTyWbn",MarcelReinmann,marcel reinmann 🇨🇭🇺🇦🕊
209,24754069,2022-09-21 15:10:18+00:00, ,1572604136461406212,de,11,0,1,3,Twitter Web App,"@SocialPatrik @sanktionsfrei @SteinhausHelena Der Stolz der @spdbt in 2005: Wir haben den billigsten Arbeitsmarkt Europas geschaffen! Hurra!
Mitverantwortlich bis heute der amtierende #Bundespräsident @FrankWalterSte8  , damals Kanzleramtsminister auf dem Schoß vom Schröder. Meine tiefste Verachtung!",LutzG,Lutz Große
210,884773451868844032,2022-09-21 15:01:33+00:00, ,1572601933147275264,de,0,0,0,7,Tweetbot for iΟS,RT @srfnews: #Bundespräsident #IgnazioCassis hat für seine Rede an der UNO-Generalversammlung beträchtliche internationale Beachtung bekomm…,uherren1,Ueli Herren
211,706123898019049472,2022-09-21 14:59:09+00:00, ,1572601331483021313,de,5,0,0,1,Twitter Web App,"Habe durchaus pos. Menschenbild.
Aber beim besten Willen:
#Wallentin #Grosz #Rosenkranz #Pogo #Brunner #Staudinger können sich bestenfalls im #Karneval als #Bundespräsident verkleiden.
Würde jemand davon wg. Ausfalls von #vanderBellen ins Amt kommen, gäbe es tägl. #Staatskrisen. https://t.co/ZAGGOaFUtp",BirnstinglausRo,"Trude Beiler, Rom"
212,25581169,2022-09-21 14:48:30+00:00, ,1572598650261610496,de,0,0,0,0,rss2twitter-PHP5,Pressemitteilung zum Mexiko-Besuch von Bundespräsident Frank-Walter Steinmeier https://t.co/VEiBTdIJYH #MexikoBesuch #Bundespraesident #chiapas98,chiapas98,Chiapas98
213,1130183172925345792,2022-09-21 14:39:41+00:00, ,1572596432804401154,de,0,0,0,1,Twitter for iPhone,"#ORF #Journalismus #imzentrum #wahl22 #servustv #OeNR #wahl22tirol #bundespraesident 
Endlich ein Moderator der einmal Klartext spricht 👏👍 
https://t.co/CQBCaCXRVV",Hofze1,Hofze
214,726033477188096000,2022-09-21 13:58:55+00:00, ,1572586173708607488,de,0,0,0,1,iCellApp,"RT @DiePressecom: Ist der amtierende #Bundespräsident überheblich, weil er sich keiner gemeinsamen Diskussion mit seinen Herausforderern st…",disinformate_at,disinformate.com (AUT)
215,2969405391,2022-09-21 13:38:20+00:00, ,1572580994162774017,de,0,0,0,7,Twitter Web App,RT @srfnews: #Bundespräsident #IgnazioCassis hat für seine Rede an der UNO-Generalversammlung beträchtliche internationale Beachtung bekomm…,scheerenberger,Birgit S -bitte nur mit Maske!
216,23053482,2022-09-21 13:04:54+00:00, ,1572572577134161920,de,5,0,5,1,Echobox,"Ist der amtierende #Bundespräsident überheblich, weil er sich keiner gemeinsamen Diskussion mit seinen Herausforderern stellt? Oder ist das seinem Amt geschuldet? Marie-Claire Zimmermann befragte den Bundespräsidenten in der „#ZiB 2“. #VanderBellen #Zei... https://t.co/kJZ3DBf2Z3",DiePressecom,Die Presse
217,120757586,2022-09-21 12:22:53+00:00, ,1572562006796017666,de,0,0,0,7,Twitter for iPhone,RT @srfnews: #Bundespräsident #IgnazioCassis hat für seine Rede an der UNO-Generalversammlung beträchtliche internationale Beachtung bekomm…,Ced_Ry,Ced
218,1568641137933488128,2022-09-21 11:54:31+00:00, ,1572554867759263744,de,0,0,0,7,Twitter for iPad,RT @srfnews: #Bundespräsident #IgnazioCassis hat für seine Rede an der UNO-Generalversammlung beträchtliche internationale Beachtung bekomm…,EiPhone68,EiPhone68
219,1480272404299628544,2022-09-21 11:49:29+00:00, ,1572553598202155015,de,0,0,0,7,Twitter for iPhone,RT @srfnews: #Bundespräsident #IgnazioCassis hat für seine Rede an der UNO-Generalversammlung beträchtliche internationale Beachtung bekomm…,Saverio6518,Saverio
220,17864468,2022-09-21 11:46:23+00:00, ,1572552820406030337,de,40,1,9,7,Twitter Media Studio,"#Bundespräsident #IgnazioCassis hat für seine Rede an der UNO-Generalversammlung beträchtliche internationale Beachtung bekommen. Der Grund dürfte im Beitritt zum kleinen, aber gewichtigen Gremium des Schon in drei Monaten wird die Schweiz dort dazugehören. #UNO https://t.co/A6yjT4kvGa",srfnews,SRF News
221,1491143324069249025,2022-09-21 11:20:28+00:00, ,1572546299370835968,de,5,0,0,0,Twitter for Android,"@ardmoma @ABaerbock Und im Februar gratuliert #Bundespräsident #Steinmeier den iranischen Mullahs dann wieder ganz artig zum ""Nationalfeiertag"". Widerliche #Doppelmoral!",Eugen198022,Eugen1980
222,2946165622,2022-09-21 08:48:33+00:00, ,1572508064833765377,de,1,0,0,0,Twitter Web App,"Gesetze werden in 🇩🇪immer noch erst durch die Unterschrift des #Bundespräsident gültig! 
Die Zustimmung von #claudiaroth reicht dafür NICHT.😘
WELCHE #Gruenen-Fresser können sich die 1979 in #Harsewinkel geborene Alice Elisabeth #Weidel in einem #Oktoberfest-Bierzelt vorstellen? https://t.co/9Cx9xKKE3C",KollerRegina,Regina Koller
223,1447706185176657925,2022-09-20 22:18:54+00:00, ,1572349608076152832,de,0,0,0,4,Twitter Web App,"RT @maischberger: „Wir müssen jetzt mit allen unseren Möglichkeiten die Ukraine unterstützen“, sagt der #Bundespräsident a.D. Christian #Wu…",MohamedBeji61,Mohamed Beji
224,1447706185176657925,2022-09-20 22:18:51+00:00, ,1572349599372935170,de,0,0,0,9,Twitter Web App,"RT @maischberger: „Wenn das Schule macht, führt das zu Krieg in der ganzen Welt“, so der #Bundespräsident a.D. Christian #Wulff über den Re…",MohamedBeji61,Mohamed Beji
225,227951754,2022-09-20 20:24:30+00:00, ,1572320819782782979,de,0,0,0,0,Twitter for iPhone,"Eben gelernt. Wer #Bundespraesident wird, hängt von den WLAN ab",ivo815,𝑰. 𝒗. 𝑶. Initiative versus Ochlokratie 🇺🇦
226,1518885906861670400,2022-09-20 16:50:03+00:00, ,1572266850519756801,de,1,0,0,0,Twitter for iPhone,In freudiger Erwartung!! #bundespraesident #bundespräsidentenwahl #wählen #wähvdb #allesgegenvdb https://t.co/DWvzc9EYEw,neuzeitpunk,Neuzeitpunk
227,1568829323628404737,2022-09-20 13:26:25+00:00, ,1572215605163442177,de,0,0,0,1,Twitter for Android,"RT @EmmaPeel_Knight: #Österreich🇦🇹#ORF #ZIB2
#TassiloWallentin: »...Aber im Falle des Falls habe ich (als #Bundespräsident) das Wohl der Bü…",kraft_deejay,deejay kraft
228,393670812,2022-09-20 12:10:10+00:00, ,1572196418424799235,de,0,0,1,0,Twitter Web App,"@DanielF85764655 @kulimaupa @RND_de @saschalobo Ich habe keine Infos darüber, dass d. GEWÄHLTE #Bundespräsident o. seine Vorfahren von Verbrechen u. Raub profitiert hätten. Kann ihn deshalb auch nicht kritisieren, wie teuer er auch sein mag.",SamuelAbane,Samuel Alain Abane
229,506131716,2022-09-20 09:40:00+00:00, ,1572158626537553920,de,1,0,1,0,Twitter Web App,"#Österreich🇦🇹#ORF #ZIB2
#TassiloWallentin: »Ich habe ein Interesse daran (#Bundespräsident zu werden), weil ich mit niemandem »verhabert« bin und weil ich eine gesunde Distanz zur Politik habe und auch wahren werde.« 11/👇 https://t.co/Ybg4t5LLI8",EmmaPeel_Knight,Judith Grohmann🇦🇹🇪🇺
230,506131716,2022-09-20 09:28:57+00:00, ,1572155846338936832,de,4,0,1,1,Twitter Web App,"#Österreich🇦🇹#ORF #ZIB2
#TassiloWallentin: »...Aber im Falle des Falls habe ich (als #Bundespräsident) das Wohl der Bürger zu vertreten.« 7/👇 https://t.co/IcY3VfIyCm",EmmaPeel_Knight,Judith Grohmann🇦🇹🇪🇺
231,473896747,2022-09-20 09:23:20+00:00,9f659d51e5c5deae,1572154432011522050,de,3,0,1,0,Twitter for Android,Gut. Und wer von den sieben ist jetzt wirklich wählbar? #bundespraesident #ratlos,PHefelle,Pauli zwitschert🇦🇹🇪🇺🥝
232,1532741749134790656,2022-09-20 07:27:44+00:00, ,1572125339526041600,de,12,0,0,0,Twitter for Android,Heute kommt eine Tutorin aus dem #Kamenz|er #Lessinggymnasium mit ihrem Kurs in das #Stadtarchiv. Wir planen da was ... #Geschichtswettbewerb #Bundespräsident @KoerberHistory https://t.co/ttoKJY4SLB,ThoBiArchivator,Thomas Binder
233,3175621173,2022-09-20 06:22:48+00:00, ,1572108998119198721,de,0,0,0,0,Twitter for Android,Und mehr muss eins* über diesen Kandidaten auch nicht wissen... #bpw22 #austria #politics #bundespraesident https://t.co/8KV1MO0oyJ,ndis89,(((Nikolaus)))
234,1019213576148484096,2022-09-20 05:52:02+00:00, ,1572101255849299969,de,7,0,0,0,Twitter for Android,"Das simma wieder bei den falschen Fakten🤦🏻‍♀️#tassilowallentin #bundespraesident #wahl Wenn solche Leute sich für die höchsten Ämter bewerben, na servas, armes Österreich.",elke_burger,🌶Die Kärntnerin 📚🖌🎨👩🏻‍🎨🚵🏻‍♀️👩🏻‍🍳🧘🏻‍
235,19528958,2022-09-20 05:45:25+00:00, ,1572099592841306113,de,0,0,0,0,Twitter for Android,der Typ bewirbt sich aber nicht wirklich als #Bundespräsident in #Österreich ❓😂 https://t.co/4kNabP36Wp,nagel_berlin,nagel-bln
236,753503616,2022-09-19 21:42:13+00:00, ,1571977992460697601,de,0,0,0,2,Twitter for iPhone,"RT @SimonSchuster9: Genial, wer ist jetzt der Spaßkandidat? #bundespraesident",marcus_didius,Marcus Didius
237,1561289293875789824,2022-09-19 21:24:12+00:00, ,1571973458245963777,de,0,0,0,2,Twitter for Android,"RT @SimonSchuster9: Genial, wer ist jetzt der Spaßkandidat? #bundespraesident",Arnonyhm421,ArnoFellaNyhm
238,1138361423720079360,2022-09-19 21:04:37+00:00, ,1571968527489441795,de,13,0,0,2,Twitter for iPhone,"Genial, wer ist jetzt der Spaßkandidat? #bundespraesident https://t.co/IRmkO5UC2b",SimonSchuster9,der liebe Augustin vulgo Gsindl
239,1639928054,2022-09-19 20:25:27+00:00, ,1571958670900006913,de,0,0,0,0,Twitter for Android,"Wie hoch ist Ihre Chance #Bundespräsident zu werden? Wallentin:""Sehr hoch""
#keinemachtdendrogen #zib2 #bpw22",wohngrube,Wolfgang G.
